ED1;ED2;ED3;ED4;ED5;ED6;ED7;ED8;ED9;ED10;ED11;ED12;ED13;ED14;ED15;ED16;ED17;ED18;ED19;ED20;ED21;ED22;ED23;UCH;BL;BRAB;NR;EDNK;SPOS;ADM;KATG;RAZN;SOST;GAZ;OSNOBG;VBEZ;BPROST
736;1;  700;2019;7;346;1;511;1;0;20150603;744;545;501,916;34,457;29,45;19;17,302;16,191;6,4;5;1,17;;0;0;744;1;559,55;62;55;1;1;1;16061;1;;0
736;1;  700;2019;8;346;1;511;1;0;20150603;744;545;501,916;34,457;29,45;19;17,302;16,191;6,4;5;1,17;;0;0;744;1;559,55;62;55;1;1;1;16061;1;;0
736;1;  700;2019;9;346;1;511;1;0;20150603;720;545;332,339;22,815;19,5;13;11,838;11,078;6,4;5;1,17;;0;0;720;1;370,5;62;55;1;1;1;10635;1;;0
736;1;  700;2019;10;346;1;511;1;0;20150603;744;545;396,25;27,203;23,25;15;13,659;12,782;6,4;5;1,17;;0;0;744;1;441,75;62;55;1;1;1;12680;1;;0
736;1;  700;2019;11;346;1;511;1;0;20150603;720;545;357,903;24,57;21;14;12,749;11,93;6,4;5;1,17;;0;0;720;1;399;62;55;1;1;1;11453;1;;0
736;1;  700;2019;12;346;1;511;1;0;20150603;744;545;317;21,762;18,6;12;10,928;10,226;6,4;5;1,17;;0;0;744;1;353,4;62;55;1;1;1;10144;1;;0
736;1;  700;2020;1;346;1;511;1;0;20150603;744;545;396,25;27,203;23,25;15;13,659;12,782;6,4;5;1,17;;0;0;744;1;441,75;62;55;1;1;1;12680;1;;0
736;1;  700;2020;2;346;1;511;1;0;20150603;696;545;370,685;25,448;21,75;15;13,659;12,782;6,4;5;1,17;;0;0;696;1;413,25;62;55;1;1;1;11862;1;;0
736;1;  700;2020;3;346;1;511;1;0;20150603;744;545;449,083;30,83;26,35;17;15,481;14,487;6,4;5;1,17;;0;0;744;1;500,65;62;55;1;1;1;14371;1;;0
736;1;  700;2020;4;346;1;511;1;0;20150603;720;545;434,597;29,835;25,5;17;15,481;14,487;6,4;5;1,17;;0;0;720;1;484,5;62;55;1;1;1;13907;1;;0
736;1;  700;2020;5;346;1;511;1;0;20150603;744;545;422,666;29,016;24,8;16;14,57;13,634;6,4;5;1,17;;0;0;744;1;471,2;62;55;1;1;1;13525;1;;0
736;1;  700;2020;6;346;1;511;1;0;20150603;720;545;409,032;28,08;24;16;14,57;13,634;6,4;5;1,17;;0;0;720;1;456;62;55;1;1;1;13089;1;;0
736;1;  700;2020;7;346;1;511;1;0;20150603;744;545;343,416;23,576;20,15;13;11,838;11,078;6,4;5;1,17;;0;0;744;1;382,85;62;55;1;1;1;10989;1;;0
736;1;  700;2020;8;346;1;511;1;0;20150603;744;545;343,416;23,576;20,15;13;11,838;11,078;6,4;5;1,17;;0;0;744;1;382,85;62;55;1;1;1;10989;1;;0
736;1;  700;2020;9;346;1;511;1;0;20150603;720;545;332,339;22,815;19,5;13;11,838;11,078;6,4;5;1,17;;0;0;720;1;370,5;62;55;1;1;1;10635;1;;0
736;1;  700;2020;10;346;1;511;1;0;20150603;744;545;343,416;23,576;20,15;13;11,838;11,078;6,4;5;1,17;;0;0;744;1;382,85;62;55;1;1;1;10989;1;;0
736;1;  700;2020;11;346;1;511;1;0;20150603;720;545;383,468;26,325;22,5;15;13,659;12,782;6,4;5;1,17;;0;0;720;1;427,5;62;55;1;1;1;12271;1;;0
736;1;  700;2020;12;346;1;511;1;0;20150603;744;545;396,25;27,203;23,25;15;13,659;12,782;6,4;5;1,17;;0;0;744;1;441,75;62;55;1;1;1;12680;1;;0
736;1;  700;2021;1;346;1;511;1;0;20150603;744;545;343,416;23,576;20,15;13;11,838;11,078;6,4;5;1,17;;0;0;744;1;382,85;62;55;1;1;1;10989;1;;0
736;1;  700;2021;2;346;1;511;1;0;20150603;672;545;310,183;21,294;18,2;13;11,838;11,078;6,4;5;1,17;;0;0;672;1;345,8;62;55;1;1;1;9926;1;;0
736;1;  700;2021;3;346;1;511;1;0;20150603;744;545;343,416;23,576;20,15;13;11,838;11,078;6,4;5;1,17;;0;0;744;1;382,85;62;55;1;1;1;10989;1;;0
736;1;  700;2021;4;346;1;511;1;0;20150603;720;545;332,339;22,815;19,5;13;11,838;11,078;6,4;5;1,17;;0;0;720;1;370,5;62;55;1;1;1;10635;1;;0
736;1;  700;2021;5;346;1;511;1;420;20150603;648;545;299,105;20,534;17,55;13;11,838;11,078;6,4;5;1,17;;0;0;648;1;333,45;62;55;1;1;1;9571;1;;96
736;1;  700;2021;6;346;1;511;2;270;20150603;0;545;0;0;0;0;0;0;0;5;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;720
736;1;  700;2021;7;346;1;511;2;270;20150603;0;545;0;0;0;0;0;0;0;8;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;144
736;1;  700;2021;7;346;1;511;1;420;20150603;168;545;57,767;6,552;5,6;10;9,188;8,252;10,2;8;1,17;;0;0;168;2;64,4;62;55;1;7;1;1849;1;;432
736;1;  700;2021;8;346;1;511;1;270;20150603;48;545;1,794;21,06;18;10;11,427;0,897;92,2;90;1,17;;0;0;48;1;2;62;55;1;1;1;57;1;;696
736;1;  700;2021;9;346;1;511;2;270;20150603;0;545;0;0;0;0;0;0;0;90;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;720
736;1;  700;2021;10;346;1;511;2;270;20150603;0;545;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;649
736;1;  700;2021;10;346;1;511;1;0;20150603;95;545;0,888;21,998;18,802;5;5,781;0,224;96,1;95;1,17;;0;0;95;2;0,99;62;55;1;7;1;28;1;;0
736;1;  700;2021;11;346;1;511;1;66;20150603;168;545;18,837;24,57;21;6;6,201;2,691;56,6;50;1,17;;0;0;168;1;21;62;55;1;1;1;478;1;;552
736;1;  700;2021;12;346;1;511;1;0;20150603;744;545;27,807;36,27;31;2;2,067;0,897;56,6;50;1,17;;0;0;744;1;31;62;55;1;1;1;706;1;;0
736;1;  700;2022;1;346;1;511;1;0;20150603;744;545;111,228;36,27;31;5;4,758;3,588;24,6;20;1,17;;0;0;744;1;124;62;55;1;1;1;2825;1;;0
736;1;  700;2022;2;346;1;511;1;66;20150603;480;545;57,408;18,72;16;4;3,806;2,87;24,6;20;1,17;;0;0;480;1;64;62;55;1;1;1;1458;1;;192
736;1;  700;2022;3;346;1;511;1;0;20150603;744;545;22,246;7,254;6,2;1;0,952;0,718;24,6;20;1,17;;0;0;744;1;24,8;62;55;1;1;1;565;1;;0
736;1;  700;2022;4;346;1;511;1;0;20150603;720;545;21,528;7,02;6;1;0,952;0,718;24,6;20;1,17;;0;0;720;1;24;62;55;1;1;1;547;1;;0
736;1;  700;2022;5;346;1;511;2;420;20150603;0;545;0;0;0;0;0;0;0;20;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;744
736;1;  700;2022;6;346;1;511;2;271;20150603;0;545;0;0;0;0;0;0;0;20;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;720
736;1;  700;2022;7;346;1;511;2;271;20150603;0;545;0;0;0;0;0;0;0;20;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;744
736;1;  702;2016;2;346;0;481;2;148;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;1;14;12;0;1;;432
736;1;  702;2016;3;346;0;481;2;148;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;1;14;12;0;1;;744
736;1;  702;2016;4;346;0;481;2;138;20160401;0;;0;0;0;0;0;0;0;10;1,17;;0;0;0;1;0;61;;1;14;12;0;1;;1
736;1;  702;2016;4;346;0;481;1;0;20160401;719;658;360;52;45;15;13,77;12,02;12,8;10;1,17;;0;0;719;2;404;63;;1;3;24;6480;1;;0
736;1;  702;2016;5;346;0;481;1;0;20160401;744;658;207;272;233;15;15,44;6,67;56,8;50;1,17;;0;0;744;1;233;63;;1;1;24;3726;1;;0
736;1;  702;2016;6;346;0;481;1;0;20160401;720;658;96;400;342;15;16,53;3,2;80,6;76;1,17;;0;0;720;1;108;63;;1;1;24;1728;1;;0
736;1;  702;2016;7;346;0;481;1;0;20160401;744;658;66;275;235;10;11,01;2,14;80,6;76;1,17;;0;0;744;1;74;63;;1;1;24;1188;1;;0
736;1;  702;2016;8;346;0;481;1;0;20160401;744;658;66;276;236;10;11,03;2,14;80,6;76;1,17;;0;0;744;1;74;63;;1;1;24;1188;1;;0
736;1;  702;2016;9;346;0;481;1;0;20160401;720;658;64;266;228;10;11,02;2,14;80,6;76;1,17;;0;0;720;1;72;63;;1;1;24;1152;1;;0
736;1;  702;2016;10;346;0;481;1;0;20160401;744;658;58;141;121;6;6,43;1,87;70,9;65;1,17;;0;0;744;1;65;63;;1;1;24;1044;1;;0
736;1;  702;2016;11;346;0;481;1;0;20160401;720;658;56;137;117;6;6,43;1,87;70,9;65;1,17;;0;0;720;1;63;63;;1;1;24;1008;1;;0
736;1;  702;2016;12;346;0;481;1;0;20160401;744;658;58;141;121;6;6,43;1,87;70,9;65;1,17;;0;0;744;1;65;63;;1;1;24;1044;1;;0
736;1;  702;2017;1;346;0;481;1;0;20160401;744;658;48;191;163;7;7,71;1,56;79,8;75;1,17;;0;0;744;1;54;63;;1;1;1;864;1;;0
736;1;  702;2017;2;346;0;481;1;79;20160401;552;658;36;141;121;7;7,71;1,56;79,8;75;1,17;;0;0;552;1;40;63;;1;1;1;648;1;;120
736;1;  702;2017;3;346;0;481;1;79;20160401;600;658;39;154;131;7;7,7;1,56;79,8;75;1,17;;0;0;600;1;44;63;;1;1;1;702;1;;144
736;1;  702;2017;4;346;0;481;1;420;20160401;240;658;16;61;53;7;7,7;1,56;79,8;75;1,17;;0;0;240;1;18;63;;1;1;1;288;1;;480
736;1;  702;2017;5;346;0;481;1;420;20160401;480;658;53;210;180;12;13,18;2,67;79,8;75;1,17;;0;0;480;1;60;63;;1;1;1;954;1;;264
736;1;  702;2017;6;346;0;481;1;0;20160401;720;658;80;316;270;12;13,2;2,67;79,8;75;1,17;;0;0;720;1;90;63;;1;1;1;1440;1;;0
736;1;  702;2017;7;346;0;481;1;0;20160401;744;658;83;327;279;12;13,21;2,67;79,8;75;1,17;;0;0;744;1;93;63;;1;1;1;1494;1;;0
736;1;  702;2017;8;346;0;481;1;79;20160401;216;658;24;95;81;12;13,2;2,67;79,8;75;1,17;;0;0;216;1;27;63;;1;1;1;432;1;;528
736;1;  702;2017;9;346;0;481;2;79;20160401;0;658;0;0;0;0;0;0;0;75;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;720
736;1;  702;2017;10;346;0;481;1;79;20160401;96;658;4;32;27;8;9,03;1,07;88,2;85;1,17;;0;0;96;1;5;63;;1;7;1;72;1;;648
736;1;  702;2017;11;346;0;481;1;79;20160401;288;658;9;101;86;8;9,12;0,71;92,2;90;1,17;;0;0;288;1;10;63;;1;1;1;162;1;;432
736;1;  702;2017;12;346;0;481;1;0;20160401;744;658;22;261;223;8;9,12;0,71;92,2;90;1,17;;0;0;744;1;25;63;;1;1;1;396;1;;0
736;1;  702;2018;1;346;0;481;1;0;20160401;744;658;16;196;167;6;6,84;0,53;92,2;90;1,17;;0;0;744;1;19;63;;1;1;1;288;1;;0
736;1;  702;2018;2;346;0;481;1;0;20160401;672;658;15;177;151;6;6,84;0,53;92,2;90;1,17;;0;0;672;1;17;63;;1;1;1;270;1;;0
736;1;  702;2018;3;346;0;481;1;0;20160401;744;658;16;196;167;6;6,84;0,53;92,2;90;1,17;;0;0;744;1;19;63;;1;1;1;288;1;;0
736;1;  702;2018;4;346;0;481;1;0;20160401;720;658;16;189;162;6;6,84;0,53;92,2;90;1,17;;0;0;720;1;18;63;;1;1;1;288;1;;0
736;1;  702;2018;5;346;0;481;1;0;20160401;744;658;17;231;197;7;8,01;0,56;93;91;1,17;;0;0;744;1;20;63;;1;1;1;306;1;;0
736;1;  702;2018;6;346;0;481;1;0;20160401;144;658;3;45;38;7;8,01;0,56;93;91;1,17;;0;0;144;1;4;63;;1;1;1;54;1;;0
736;1;  702;2018;6;346;0;481;1;242;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;2;0;63;;1;4;1;0;1;;192
736;1;  702;2018;6;346;0;481;1;242;20160401;96;999;2;18;15;4,3;4,91;0,38;92,2;90;1,17;;0;0;96;3;2;20;;1;2;1;36;1;;48
736;1;  702;2018;6;346;0;481;1;0;20160401;240;658;4;42;36;4;4,57;0,36;92,2;90;1,17;;0;0;240;4;4;63;;1;2;1;72;1;;0
736;1;  702;2018;7;346;0;481;1;0;20160401;744;658;8;62;53;2;2,26;0,27;88,2;85;1,17;;0;0;744;1;9;63;;1;1;1;144;1;;0
736;1;  702;2018;8;346;0;481;1;0;20160401;744;658;8;62;53;2;2,26;0,27;88,2;85;1,17;;0;0;744;1;9;63;;1;1;1;144;1;;0
736;1;  702;2018;9;346;0;481;1;0;20160401;720;658;16;49;42;2;2,17;0,53;75,4;70;1,17;;0;0;720;1;18;63;;1;1;1;288;1;;0
736;1;  702;2018;10;346;0;481;1;0;20160401;744;658;16;51;43;2;2,17;0,53;75,4;70;1,17;;0;0;744;1;19;63;;1;1;1;288;1;;0
736;1;  702;2018;11;346;0;481;1;0;20160401;720;658;16;49;42;2;2,17;0,53;75,4;70;1,17;;0;0;720;1;18;63;;1;1;1;288;1;;0
736;1;  702;2018;12;346;0;481;1;0;20160401;744;658;16;51;43;2;2,17;0,53;75,4;70;1,17;;0;0;744;1;19;63;;1;1;1;288;1;;0
736;1;  702;2019;1;346;0;481;1;0;20160401;744;658;16;51;43;2;2,17;0,53;75,4;70;1,17;;0;0;744;1;19;63;;1;1;1;288;1;;0
736;1;  702;2019;2;346;0;481;1;0;20160401;672;658;15;46;39;2;2,17;0,53;75,4;70;1,17;;0;0;672;1;17;63;;1;1;1;270;1;;0
736;1;  702;2019;3;346;0;481;1;2;20160401;696;658;15;48;41;2;2,17;0,53;75,4;70;1,17;;0;0;696;1;17;63;;1;1;1;270;1;;48
736;1;  702;2019;4;346;0;481;1;0;20160401;720;658;3;67;57;2;2,31;0,09;96,2;95;1,17;;0;0;720;1;3;63;;1;1;1;54;1;;0
736;1;  702;2019;5;346;0;481;1;0;20160401;744;658;3;69;59;2;2,31;0,09;96,2;95;1,17;;0;0;744;1;3;63;;1;1;1;54;1;;0
736;1;  702;2019;6;346;0;481;1;0;20160401;720;658;3;67;57;2;2,31;0,09;96,2;95;1,17;;0;0;720;1;3;63;;1;1;1;54;1;;0
736;1;  702;2019;7;346;0;481;1;0;20160401;744;658;2,759;68,913;58,9;2;2,312;0,089;96,2;95;1,17;;0;0;744;1;3,1;63;;1;1;1;50;1;;0
736;1;  702;2019;8;346;0;481;1;0;20160401;744;658;2,759;68,913;58,9;2;2,312;0,089;96,2;95;1,17;;0;0;744;1;3,1;63;;1;1;1;50;1;;0
736;1;  702;2019;9;346;0;481;1;0;20160401;720;658;2,67;66,69;57;2;2,312;0,089;96,2;95;1,17;;0;0;720;1;3;63;;1;1;1;48;1;;0
736;1;  702;2019;10;346;0;481;1;0;20160401;744;658;2,759;68,913;58,9;2;2,312;0,089;96,2;95;1,17;;0;0;744;1;3,1;63;;1;1;1;50;1;;0
736;1;  702;2019;11;346;0;481;1;0;20160401;720;658;2,67;66,69;57;2;2,312;0,089;96,2;95;1,17;;0;0;720;1;3;63;;1;1;1;48;1;;0
736;1;  702;2019;12;346;0;481;1;66;20160401;480;658;1,78;44,46;38;2;2,312;0,089;96,2;95;1,17;;0;0;480;1;2;63;;1;1;1;32;1;;264
736;1;  702;2020;1;346;0;481;2;233;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;744
736;1;  702;2020;2;346;0;481;2;233;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;696
736;1;  702;2020;3;346;0;481;1;233;20160401;24;658;0,089;2,223;1,9;2;2,312;0,089;96,2;95;1,17;;0;0;24;1;0,1;63;;1;7;1;2;1;;720
736;1;  702;2020;4;346;0;481;1;233;20160401;24;658;0,089;2,223;1,9;2;2,312;0,089;96,2;95;1,17;;0;0;24;1;0,1;63;;1;1;1;2;1;;696
736;1;  702;2020;5;346;0;481;1;233;20160401;23;658;0,085;2,13;1,821;2;2,312;0,089;96,2;95;1,17;;0;0;23;1;0,096;63;;1;1;1;2;1;;721
736;1;  702;2020;6;346;0;481;1;233;20160401;24;658;0,089;2,223;1,9;2;2,312;0,089;96,2;95;1,17;;0;0;24;1;0,1;63;;1;1;1;2;1;;696
736;1;  702;2020;7;346;0;481;1;233;20160401;24;658;0,089;2,223;1,9;2;2,312;0,089;96,2;95;1,17;;0;0;24;1;0,1;63;;1;1;1;2;1;;720
736;1;  702;2020;8;346;0;481;2;233;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;744
736;1;  702;2020;9;346;0;481;2;271;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;720
736;1;  702;2020;10;346;0;481;2;271;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;744
736;1;  702;2020;11;346;0;481;2;271;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;720
736;1;  702;2020;12;346;0;481;2;271;20160401;0;658;0;0;0;0;0;0;0;95;1,17;;0;0;0;1;0;63;;1;14;1;0;1;;24
736;1;  702;2020;12;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;2;0;61;;5;7;1;0;1;;0
736;1;  702;2021;1;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;2;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;3;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;4;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;5;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;6;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;7;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;8;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;9;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;10;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;11;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2021;12;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;1;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;2;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;3;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;4;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;5;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;6;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  702;2022;7;346;0;481;8;0;20160401;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;;5;1;1;0;1;;0
736;1;  703;2014;12;345;1;511;2;111;20150118;0;;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;61;55;1;14;12;0;1;;72
736;1;  703;2015;1;345;1;511;2;111;20150118;0;;0;0;0;0;0;0;0;2,8;1,17;;0;0;0;1;0;61;55;1;13;11;0;1;;408
736;1;  703;2015;1;345;1;511;1;0;20150118;336;881;211;8;7;18;15,67;15,08;3,8;2,8;1,17;;0;0;336;2;245;63;55;1;3;22;4452;1;;0
736;1;  703;2015;2;345;1;511;1;66;20150118;624;881;326;14;12;15;13,07;12,54;4;3;1,17;;0;0;624;1;378;63;55;1;1;22;6879;1;;48
736;1;  703;2015;3;345;1;511;1;0;20150118;744;881;415;17;15;16;13,94;13,38;4;3;1,17;;0;0;744;1;481;63;55;1;1;22;8757;1;;0
736;1;  703;2015;4;345;1;511;1;231;20150118;240;881;126;5;4;15;13,06;12,55;3,9;2,9;1,17;;0;0;240;1;146;63;55;1;1;22;2659;1;;480
736;1;  703;2015;5;345;1;511;1;0;20150118;744;881;415;17;15;16;13,94;13,38;4;3;1,17;;0;0;744;1;481;63;55;1;1;22;8757;1;;0
736;1;  703;2015;6;345;1;511;1;0;20150118;720;881;414;17;14;16,5;14,37;13,81;3,9;2,9;1,17;;0;0;720;1;481;63;55;1;1;22;8735;1;;0
736;1;  703;2015;7;345;1;511;1;0;20150118;744;881;339;12;10;13;11,31;10,93;3,4;2,5;1,17;;0;0;744;1;393;63;55;1;1;22;7153;1;;0
736;1;  703;2015;8;345;1;511;1;0;20150118;744;881;339;12;10;13;11,31;10,93;3,4;2,5;1,17;;0;0;744;1;393;63;55;1;1;22;7153;1;;0
736;1;  703;2015;9;345;1;511;1;0;20150118;720;881;328;11;10;13;11,3;10,92;3,4;2,5;1,17;;0;0;720;1;380;63;55;1;1;22;6921;1;;0
736;1;  703;2015;10;345;1;511;1;0;20150118;744;881;339;12;10;13;11,31;10,93;3,4;2,5;1,17;;0;0;744;1;393;63;55;1;1;22;7153;1;;0
736;1;  703;2015;11;345;1;511;1;231;20150118;192;881;87;3;3;13;11,31;10,93;3,4;2,5;1,17;;0;0;192;1;101;63;55;1;1;22;1836;1;;528
736;1;  703;2015;12;345;1;511;1;0;20150118;744;881;339;12;10;13;11,31;10,93;3,4;2,5;1,17;;0;0;744;1;393;63;55;1;1;22;7153;1;;0
736;1;  703;2016;1;345;1;511;1;0;20150118;1;881;1;1;1;12,5;10,93;10,34;5,4;4;1,17;;0;0;1;1;1;63;55;1;1;1;21;1;;0
736;1;  703;2016;1;345;1;481;1;0;20160101;743;881;333;18;15;12,5;11,33;10,75;5,2;4;1,17;;0;0;743;1;372;63;55;1;1;1;6593;1;;0
736;1;  703;2016;2;345;1;481;1;0;20160101;696;881;312;17;15;12,5;11,33;10,75;5,2;4;1,17;;0;0;696;1;348;63;55;1;1;1;6178;1;;0
736;1;  703;2016;3;345;1;481;1;0;20160101;744;881;350;14;12;13;11,76;11,3;3,9;3;1,17;;0;0;744;1;391;63;55;1;1;1;6930;1;;0
736;1;  703;2016;4;345;1;481;1;231;20160101;144;881;68;3;2;13;11,76;11,3;3,9;3;1,17;;0;0;144;1;76;63;55;1;1;1;1346;1;;576
736;1;  703;2016;5;345;1;481;1;0;20160101;744;881;458;19;16;17;15,38;14,78;3,9;3;1,17;;0;0;744;1;511;63;55;1;1;1;9068;1;;0
736;1;  703;2016;6;345;1;481;1;0;20160101;720;881;443;18;15;17;15,38;14,78;3,9;3;1,17;;0;0;720;1;495;63;55;1;1;1;8771;1;;0
736;1;  703;2016;7;345;1;481;1;0;20160101;744;881;431;17;15;16;14,47;13,91;3,9;3;1,17;;0;0;744;1;481;63;55;1;1;1;8534;1;;0
736;1;  703;2016;8;345;1;481;1;0;20160101;744;881;458;19;16;17;15,38;14,78;3,9;3;1,17;;0;0;744;1;511;63;55;1;1;1;9068;1;;0
736;1;  703;2016;9;345;1;481;1;0;20160101;720;881;417;17;14;16;14,47;13,91;3,9;3;1,17;;0;0;720;1;466;63;55;1;1;1;8257;1;;0
736;1;  703;2016;10;345;1;481;1;0;20160101;744;881;427;23;20;16;14,51;13,76;5,2;4;1,17;;0;0;744;1;476;63;55;1;1;1;8455;1;;0
736;1;  703;2016;11;345;1;481;1;420;20160101;384;881;220;12;10;16;14,51;13,76;5,2;4;1,17;;0;0;384;1;246;63;55;1;1;1;4356;1;;336
736;1;  703;2016;12;345;1;481;1;0;20160101;744;881;427;23;20;16;14,51;13,76;5,2;4;1,17;;0;0;744;1;476;63;55;1;1;1;8455;1;;0
736;1;  703;2017;1;345;1;481;1;0;20160101;744;881;427;23;20;16;14,51;13,76;5,2;4;1,17;;0;0;744;1;476;63;55;1;1;1;8455;1;;0
736;1;  703;2017;2;345;1;481;1;231;20160101;528;881;303;17;14;16;14,51;13,76;5,2;4;1,17;;0;0;528;1;338;63;55;1;1;1;5999;1;;144
736;1;  703;2017;3;345;1;481;1;231;20160101;504;881;289;16;13;16;14,51;13,76;5,2;4;1,17;;0;0;504;1;323;63;55;1;1;1;5722;1;;240
736;1;  703;2017;4;345;1;481;2;231;20160101;0;881;0;0;0;0;0;0;0;4;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
736;1;  703;2017;5;345;1;481;1;0;20160101;744;881;427;23;20;16;14,51;13,76;5,2;4;1,17;;0;0;744;1;476;63;55;1;7;1;8455;1;;0
736;1;  703;2017;6;345;1;481;1;66;20160101;600;881;344;19;16;16;14,51;13,76;5,2;4;1,17;;0;0;600;1;384;63;55;1;1;1;6811;1;;120
736;1;  703;2017;7;345;1;481;1;79;20160101;552;881;316;17;15;16;14,51;13,76;5,2;4;1,17;;0;0;552;1;353;63;55;1;1;1;6257;1;;192
736;1;  703;2017;8;345;1;481;1;66;20160101;672;881;337;18;16;14;12,69;12,04;5,2;4;1,17;;0;0;672;1;376;63;55;1;1;1;6673;1;;72
736;1;  703;2017;9;345;1;481;1;231;20160101;552;881;277;15;13;14;12,69;12,04;5,2;4;1,17;;0;0;552;1;309;63;55;1;1;1;5485;1;;168
736;1;  703;2017;10;345;1;481;1;0;20160101;744;881;162;7;6;6;5,42;5,21;3,9;3;1,17;;0;0;744;1;180;63;55;1;1;1;3208;1;;0
736;1;  703;2017;11;345;1;481;1;231;20160101;48;881;12;1;1;7;6,58;6,08;3,9;3;1,17;;0;0;48;1;14;63;55;1;1;1;238;1;;672
736;1;  703;2017;12;345;1;481;1;0;20160101;744;881;188;8;7;7;6,33;6,08;3,9;3;1,17;;0;0;744;1;210;63;55;1;1;1;3722;1;;0
736;1;  703;2018;1;345;1;481;1;0;20160101;744;881;188;8;7;7;6,33;6,08;3,9;3;1,17;;0;0;744;1;210;63;55;1;1;1;3722;1;;0
736;1;  703;2018;2;345;1;481;1;0;20160101;672;881;158;6;5;6,5;5,88;5,65;3,9;3;1,17;;0;0;672;1;176;63;55;1;1;1;3128;1;;0
736;1;  703;2018;3;345;1;481;1;231;20160101;624;881;136;5;5;6;5,43;5,22;3,9;3;1,17;;0;0;624;1;151;63;55;1;1;1;2693;1;;120
736;1;  703;2018;4;345;1;481;2;231;20160101;0;881;0;0;0;0;0;0;0;3;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
